"Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force"
3709,"2025-07-16 13:53:06","CCD","AMN","POST",14,"C","DW369",2,"Detection","Auto",20.53
3710,"2025-07-16 13:53:20","CCD","AMN","POST",14,"C","DW369",2.9,"Detection","Auto",29.16
3711,"2025-07-16 13:53:28","CCD","AMN","POST",14,"C","DW369",1.9,"Detection","Auto",19.54
3712,"2025-07-16 13:54:07","CCD","AMN","POST",14,"C","DW369",4,"Detection","Auto",40.43
3713,"2025-07-16 13:54:46","CCD","AMN","POST",14,"C","DW369",3,"Detection","Auto",30.48
3714,"2025-07-16 13:55:40","CCD","AMN","POST",14,"C","DW369",2.5,"Detection","Auto",25.17
3715,"2025-07-16 13:56:10","CCD","AMN","POST",14,"C","DW369",1.2,"Detection","Auto",12.24
3716,"2025-07-16 13:56:28","CCD","AMN","POST",14,"C","DW369",1.7,"Detection","Auto",17.22
3717,"2025-07-16 13:57:23","CCD","AMN","POST",14,"C","DW369",1.5,"Detection","Auto",16.22
3718,"2025-07-16 13:57:39","CCD","AMN","POST",14,"C","DW369",2.5,"Detection","Auto",25.84
3719,"2025-07-16 13:57:53","CCD","AMN","POST",14,"C","DW369",3.1,"Detection","Auto",31.81
3720,"2025-07-16 13:58:30","CCD","AMN","POST",14,"C","DW369",1.5,"Detection","Auto",14.89
3721,"2025-07-16 13:59:03","CCD","AMN","POST",14,"C","DW369",5.4,"Detection","Auto",53.37
3722,"2025-07-16 13:59:13","CCD","AMN","POST",14,"C","DW369",0.1,"Detection","Auto",1.63
3723,"2025-07-16 13:59:22","CCD","AMN","POST",14,"C","DW369",1.5,"Detection","Auto",15.23
3724,"2025-07-16 13:59:30","CCD","AMN","POST",14,"C","DW369",3.9,"Detection","Auto",39.44
3725,"2025-07-16 13:59:52","CCD","AMN","POST",14,"C","DW369",3.6,"Detection","Auto",35.46
3726,"2025-07-16 14:00:13","CCD","AMN","POST",14,"C","DW369",4.5,"Detection","Auto",45.41
3727,"2025-07-16 14:00:35","CCD","AMN","POST",14,"C","DW369",3.8,"Detection","Auto",37.45
3728,"2025-07-16 14:00:55","CCD","AMN","POST",14,"C","DW369",5.4,"Detection","Auto",53.7
3729,"2025-07-16 14:01:29","CCD","AMN","POST",14,"C","DW369",3.8,"Detection","Auto",38.77
3730,"2025-07-16 14:01:53","CCD","AMN","POST",14,"C","DW369",0.2,"Detection","Auto",2.29
3731,"2025-07-16 14:02:11","CCD","AMN","POST",14,"C","DW369",4,"Detection","Auto",40.1
3732,"2025-07-16 14:02:37","CCD","AMN","POST",14,"C","DW369",5.1,"Detection","Auto",51.04
3733,"2025-07-16 14:02:46","CCD","AMN","POST",14,"C","DW369",0,"Detection","Auto",0.3
3734,"2025-07-16 14:03:24","CCD","AMN","POST",14,"C","DW369",3.9,"Detection","Auto",39.44
3735,"2025-07-16 14:04:37","CCD","AMN","POST",14,"C","DW369",4.5,"Detection","Auto",44.74
3736,"2025-07-16 14:04:48","CCD","AMN","POST",14,"C","DW369",6,"Detection","Auto",59.01
3737,"2025-07-16 14:05:00","CCD","AMN","POST",14,"C","DW369",5,"Detection","Auto",49.72
3738,"2025-07-16 14:05:12","CCD","AMN","POST",14,"C","DW369",5.3,"Detection","Auto",52.37
3739,"2025-07-16 14:05:22","CCD","AMN","POST",14,"C","DW369",3.5,"Detection","Auto",34.79
3740,"2025-07-16 14:05:33","CCD","AMN","POST",14,"C","DW369",0,"Detection","Auto",0.3
3741,"2025-07-16 14:05:43","CCD","AMN","POST",14,"C","DW369",0.3,"Detection","Auto",3.95
3742,"2025-07-16 14:05:51","CCD","AMN","POST",14,"C","DW369",3.1,"Detection","Auto",31.48
3743,"2025-07-16 14:06:01","CCD","AMN","POST",14,"C","DW369",4.9,"Detection","Auto",48.72
3744,"2025-07-16 14:07:48","CCD","AMN","POST",14,"I","DW368",1.2,"Detection","Auto",12.57
3745,"2025-07-16 14:07:55","CCD","AMN","POST",14,"I","DW368",2.3,"Detection","Auto",23.18
3746,"2025-07-16 14:08:18","CCD","AMN","POST",14,"I","DW368",2.7,"Detection","Auto",27.17
3747,"2025-07-16 14:09:00","CCD","AMN","POST",14,"I","DW368",0.8,"Detection","Auto",8.92
3748,"2025-07-16 14:09:10","CCD","AMN","POST",14,"I","DW368",1,"Detection","Auto",9.92
3749,"2025-07-16 14:09:19","CCD","AMN","POST",14,"I","DW368",0.8,"Detection","Auto",9.26
3750,"2025-07-16 14:12:38","CCD","AMN","POST",14,"I","DW368",0.2,"Detection","Auto",3.29
3751,"2025-07-16 14:13:11","CCD","AMN","POST",14,"I","DW368",1.9,"Detection","Auto",19.2
3752,"2025-07-16 14:13:40","CCD","AMN","POST",14,"I","DW368",0.6,"Detection","Auto",6.27
3753,"2025-07-16 14:14:09","CCD","AMN","POST",14,"I","DW368",6,"Detection","Auto",59.34
3754,"2025-07-16 14:14:18","CCD","AMN","POST",14,"I","DW368",3.2,"Detection","Auto",32.8
3755,"2025-07-16 14:14:36","CCD","AMN","POST",14,"I","DW368",0.6,"Detection","Auto",6.6
3756,"2025-07-16 14:15:21","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.92
3757,"2025-07-16 14:15:33","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.26
3758,"2025-07-16 14:16:28","CCD","AMN","POST",14,"I","DW368",5.6,"Detection","Auto",56.68
3759,"2025-07-16 14:17:20","CCD","AMN","POST",14,"I","DW368",2.1,"Detection","Auto",22.19
3760,"2025-07-16 14:17:29","CCD","AMN","POST",14,"I","DW368",0.3,"Detection","Auto",3.29
3761,"2025-07-16 14:18:03","CCD","AMN","POST",14,"I","DW368",1.7,"Detection","Auto",17.22
3762,"2025-07-16 14:18:11","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",7.6
3763,"2025-07-16 14:18:28","CCD","AMN","POST",14,"I","DW368",1,"Detection","Auto",10.58
3764,"2025-07-16 14:18:59","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.26
3765,"2025-07-16 14:19:30","CCD","AMN","POST",14,"I","DW368",0.5,"Detection","Auto",5.94
3766,"2025-07-16 14:20:03","CCD","AMN","POST",14,"I","DW368",1.7,"Detection","Auto",17.22
3767,"2025-07-16 14:20:30","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",8.26
3768,"2025-07-16 14:21:08","CCD","AMN","POST",14,"I","DW368",2.2,"Detection","Auto",22.19
3769,"2025-07-16 14:21:23","CCD","AMN","POST",14,"I","DW368",1.5,"Detection","Auto",15.89
3770,"2025-07-16 14:21:43","CCD","AMN","POST",14,"I","DW368",2,"Detection","Auto",19.87
3771,"2025-07-16 14:21:59","CCD","AMN","POST",14,"I","DW368",3.5,"Detection","Auto",34.79
3772,"2025-07-16 14:22:13","CCD","AMN","POST",14,"I","DW368",2.6,"Detection","Auto",26.5
3773,"2025-07-16 14:22:45","CCD","AMN","POST",14,"I","DW368",0.1,"Detection","Auto",1.29
3774,"2025-07-16 14:23:17","CCD","AMN","POST",14,"I","DW368",0,"Detection","Auto",0.3
3775,"2025-07-16 14:23:44","CCD","AMN","POST",14,"I","DW368",1.6,"Detection","Auto",16.88
3776,"2025-07-16 14:23:51","CCD","AMN","POST",14,"I","DW368",1.9,"Detection","Auto",19.87
3777,"2025-07-16 14:24:01","CCD","AMN","POST",14,"I","DW368",5.7,"Detection","Auto",57.01
3778,"2025-07-16 14:24:08","CCD","AMN","POST",14,"I","DW368",0.3,"Detection","Auto",4.28
3779,"2025-07-16 14:24:37","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.92
3780,"2025-07-16 14:24:52","CCD","AMN","POST",14,"I","DW368",2.8,"Detection","Auto",28.16
3781,"2025-07-16 14:24:58","CCD","AMN","POST",14,"I","DW368",2.4,"Detection","Auto",24.18
3782,"2025-07-16 14:25:06","CCD","AMN","POST",14,"I","DW368",1.7,"Detection","Auto",17.22
3783,"2025-07-16 14:25:31","CCD","AMN","POST",14,"I","DW368",2,"Detection","Auto",20.53
3784,"2025-07-16 14:25:54","CCD","AMN","POST",14,"I","DW368",1,"Detection","Auto",10.25
3785,"2025-07-16 14:26:03","CCD","AMN","POST",14,"I","DW368",1,"Detection","Auto",11.24
3786,"2025-07-16 14:26:15","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",10.25
3787,"2025-07-16 14:26:28","CCD","AMN","POST",14,"I","DW368",1.2,"Detection","Auto",12.9
3788,"2025-07-16 14:27:12","CCD","AMN","POST",14,"I","DW368",1.2,"Detection","Auto",12.24
3789,"2025-07-16 14:27:40","CCD","AMN","POST",14,"I","DW368",1.4,"Detection","Auto",14.89
3790,"2025-07-16 14:28:44","CCD","AMN","POST",14,"I","DW368",1.2,"Detection","Auto",12.24
3791,"2025-07-16 14:29:18","CCD","AMN","POST",14,"I","DW368",2.4,"Detection","Auto",23.85
3792,"2025-07-16 14:29:26","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",7.6
3793,"2025-07-16 14:29:36","CCD","AMN","POST",14,"I","DW368",0.8,"Detection","Auto",8.59
3794,"2025-07-16 14:29:41","CCD","AMN","POST",14,"I","DW368",1.1,"Detection","Auto",11.58
3795,"2025-07-16 14:29:48","CCD","AMN","POST",14,"I","DW368",0.2,"Detection","Auto",2.62
3796,"2025-07-16 14:30:01","CCD","AMN","POST",14,"I","DW368",2.1,"Detection","Auto",21.19
3797,"2025-07-16 14:30:06","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",7.26
3798,"2025-07-16 14:30:38","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",6.93
3799,"2025-07-16 14:30:51","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.59
3800,"2025-07-16 14:31:13","CCD","AMN","POST",14,"I","DW368",0.5,"Detection","Auto",5.61
3801,"2025-07-16 14:31:25","CCD","AMN","POST",14,"I","DW368",0.9,"Detection","Auto",9.26
3802,"2025-07-16 14:31:34","CCD","AMN","POST",14,"I","DW368",0.7,"Detection","Auto",7.26
3803,"2025-07-16 14:32:29","CCD","AMN","POST",14,"I","DW368",1.9,"Detection","Auto",19.54
3804,"2025-07-16 14:32:34","CCD","AMN","POST",14,"I","DW368",0.8,"Detection","Auto",9.26
3805,"2025-07-16 14:32:56","CCD","AMN","POST",14,"I","DW368",1.1,"Detection","Auto",11.58
3806,"2025-07-16 14:33:07","CCD","AMN","POST",14,"I","DW368",4.4,"Detection","Auto",44.08
3807,"2025-07-16 14:34:37","CCD","AMN","POST",14,"I","DW369",2.2,"Undefined","Auto",22.19
3808,"2025-07-16 14:34:44","CCD","AMN","POST",14,"I","DW369",4.3,"Detection","Auto",42.09
3809,"2025-07-16 14:34:54","CCD","AMN","POST",14,"I","DW369",3.3,"Detection","Auto",33.47
3810,"2025-07-16 14:35:08","CCD","AMN","POST",14,"I","DW369",3.7,"Detection","Auto",37.12
3811,"2025-07-16 14:35:14","CCD","AMN","POST",14,"I","DW369",0.2,"Detection","Auto",2.62
3812,"2025-07-16 14:35:36","CCD","AMN","POST",14,"I","DW369",3,"Detection","Auto",30.48
3813,"2025-07-16 14:35:53","CCD","AMN","POST",14,"I","DW369",2.2,"Detection","Auto",22.85
3814,"2025-07-16 14:36:10","CCD","AMN","POST",14,"I","DW369",1.5,"Detection","Auto",15.89
3815,"2025-07-16 14:36:15","CCD","AMN","POST",14,"I","DW369",0.6,"Detection","Auto",6.93
3816,"2025-07-16 14:36:28","CCD","AMN","POST",14,"I","DW369",2.2,"Detection","Auto",22.52
3817,"2025-07-16 14:37:18","CCD","AMN","POST",14,"I","DW369",2.4,"Detection","Auto",24.18
3818,"2025-07-16 14:37:24","CCD","AMN","POST",14,"I","DW369",1,"Detection","Auto",10.25
3819,"2025-07-16 14:37:46","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",9.92
3820,"2025-07-16 14:37:53","CCD","AMN","POST",14,"I","DW369",3.2,"Detection","Auto",31.81
3821,"2025-07-16 14:39:18","CCD","AMN","POST",14,"I","DW369",1.6,"Detection","Auto",16.55
3822,"2025-07-16 14:39:23","CCD","AMN","POST",14,"I","DW369",0.7,"Detection","Auto",7.6
3823,"2025-07-16 14:39:45","CCD","AMN","POST",14,"I","DW369",1.3,"Detection","Auto",14.23
3824,"2025-07-16 14:40:27","CCD","AMN","POST",14,"I","DW369",2.6,"Detection","Auto",25.84
3825,"2025-07-16 14:40:58","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.19
3826,"2025-07-16 14:41:13","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.53
3827,"2025-07-16 14:41:24","CCD","AMN","POST",14,"I","DW369",2.3,"Detection","Auto",23.18
3828,"2025-07-16 14:41:46","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",9.59
3829,"2025-07-16 14:42:03","CCD","AMN","POST",14,"I","DW369",4,"Detection","Auto",40.1
3830,"2025-07-16 14:42:14","CCD","AMN","POST",14,"I","DW369",2,"Detection","Auto",20.2
3831,"2025-07-16 14:42:22","CCD","AMN","POST",14,"I","DW369",1.7,"Detection","Auto",17.88
3832,"2025-07-16 14:42:42","CCD","AMN","POST",14,"I","DW369",5.3,"Detection","Auto",53.03
3833,"2025-07-16 14:42:53","CCD","AMN","POST",14,"I","DW369",4.2,"Detection","Auto",41.43
3834,"2025-07-16 14:43:04","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",8.92
3835,"2025-07-16 14:43:26","CCD","AMN","POST",14,"I","DW369",2.6,"Detection","Auto",25.51
3836,"2025-07-16 14:43:36","CCD","AMN","POST",14,"I","DW369",1.6,"Detection","Auto",16.55
3837,"2025-07-16 14:43:43","CCD","AMN","POST",14,"I","DW369",2.5,"Detection","Auto",25.17
3838,"2025-07-16 14:43:48","CCD","AMN","POST",14,"I","DW369",0,"Detection","Auto",0.3
3839,"2025-07-16 14:44:01","CCD","AMN","POST",14,"I","DW369",2,"Detection","Auto",20.53
3840,"2025-07-16 14:44:06","CCD","AMN","POST",14,"I","DW369",1.9,"Detection","Auto",19.87
3841,"2025-07-16 14:44:16","CCD","AMN","POST",14,"I","DW369",2.7,"Detection","Auto",27.17
3842,"2025-07-16 14:44:30","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",9.26
3843,"2025-07-16 14:44:42","CCD","AMN","POST",14,"I","DW369",1,"Detection","Auto",10.91
3844,"2025-07-16 14:46:05","CCD","AMN","POST",14,"I","DW369",1.5,"Detection","Auto",15.89
3845,"2025-07-16 14:46:10","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",20.86
3846,"2025-07-16 14:46:22","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.53
3847,"2025-07-22 09:05:17","CCD","AMN","POST",19,"I","DW369",3,"Detection","Auto",29.49
3848,"2025-07-22 09:05:29","CCD","AMN","POST",19,"I","DW369",2.7,"Detection","Auto",26.83
3849,"2025-07-22 09:06:19","CCD","AMN","POST",19,"I","DW369",0,"Detection","Auto",0.96
3850,"2025-07-22 09:06:38","CCD","AMN","POST",19,"I","DW369",4.6,"Detection","Auto",45.74
3851,"2025-07-22 09:06:51","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14
3852,"2025-07-22 09:07:02","CCD","AMN","POST",19,"I","DW369",1.7,"Detection","Auto",17.22
3853,"2025-07-22 09:07:17","CCD","AMN","POST",19,"I","DW369",3.8,"Detection","Auto",38.11
3854,"2025-07-22 09:07:25","CCD","AMN","POST",19,"I","DW369",2.5,"Detection","Auto",25.17
3855,"2025-07-22 09:07:32","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",33.13
3856,"2025-07-22 09:07:45","CCD","AMN","POST",19,"I","DW369",3.6,"Detection","Auto",35.46
3857,"2025-07-22 09:07:52","CCD","AMN","POST",19,"I","DW369",1.7,"Detection","Auto",16.88
3858,"2025-07-22 09:08:06","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",34.46
3859,"2025-07-22 09:08:22","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",33.8
3860,"2025-07-22 09:08:40","CCD","AMN","POST",19,"I","DW369",2.1,"Detection","Auto",20.86
3861,"2025-07-22 09:09:03","CCD","AMN","POST",19,"I","DW369",0.5,"Detection","Auto",5.94
3862,"2025-07-22 09:09:24","CCD","AMN","POST",19,"I","DW369",1.8,"Detection","Auto",19.2
3863,"2025-07-22 09:09:47","CCD","AMN","POST",19,"I","DW369",2.8,"Detection","Auto",28.82
3864,"2025-07-22 09:09:57","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",34.46
3865,"2025-07-22 09:10:17","CCD","AMN","POST",19,"I","DW369",2.1,"Detection","Auto",21.53
3866,"2025-07-22 09:10:28","CCD","AMN","POST",19,"I","DW369",2.4,"Detection","Auto",24.18
3867,"2025-07-22 09:11:23","CCD","AMN","POST",19,"I","DW369",3.8,"Detection","Auto",37.78
3868,"2025-07-22 09:11:33","CCD","AMN","POST",19,"I","DW369",2.3,"Detection","Auto",23.52
3869,"2025-07-22 09:11:42","CCD","AMN","POST",19,"I","DW369",2.7,"Detection","Auto",27.83
3870,"2025-07-22 09:12:15","CCD","AMN","POST",19,"I","DW369",2.2,"Detection","Auto",21.86
3871,"2025-07-22 09:12:24","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",32.8
3872,"2025-07-22 09:12:37","CCD","AMN","POST",19,"I","DW369",0.2,"Detection","Auto",2.95
3873,"2025-07-22 09:13:09","CCD","AMN","POST",19,"I","DW369",0.1,"Detection","Auto",2.29
3874,"2025-07-22 09:13:16","CCD","AMN","POST",19,"I","DW369",0.1,"Detection","Auto",2.29
3875,"2025-07-22 09:13:25","CCD","AMN","POST",19,"I","DW369",4.3,"Detection","Auto",42.75
3876,"2025-07-22 09:13:35","CCD","AMN","POST",19,"I","DW369",0.8,"Detection","Auto",8.92
3877,"2025-07-22 09:14:24","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",32.8
3878,"2025-07-22 09:14:35","CCD","AMN","POST",19,"I","DW369",0.3,"Detection","Auto",3.95
3879,"2025-07-22 09:14:46","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14
3880,"2025-07-22 09:15:06","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14
3881,"2025-07-22 09:15:18","CCD","AMN","POST",19,"I","DW369",2.4,"Detection","Auto",24.18
3882,"2025-07-22 09:15:31","CCD","AMN","POST",19,"I","DW369",3.6,"Detection","Auto",36.12
3883,"2025-07-22 09:16:20","CCD","AMN","POST",19,"C","DW369",3.6,"Detection","Auto",35.46
3884,"2025-07-22 09:16:35","CCD","AMN","POST",19,"C","DW369",3.9,"Detection","Auto",38.77
3885,"2025-07-22 09:16:54","CCD","AMN","POST",19,"C","DW369",6,"Detection","Auto",59.67
3886,"2025-07-22 09:17:11","CCD","AMN","POST",19,"C","DW369",6.3,"Detection","Auto",60
3887,"2025-07-22 09:17:43","CCD","AMN","POST",19,"C","DW369",2.1,"Detection","Auto",21.19
3888,"2025-07-22 09:17:55","CCD","AMN","POST",19,"C","DW369",4.8,"Detection","Auto",48.39
3889,"2025-07-22 09:18:06","CCD","AMN","POST",19,"C","DW369",4.2,"Detection","Auto",41.43
3890,"2025-07-22 09:18:35","CCD","AMN","POST",19,"C","DW369",3.9,"Detection","Auto",38.77
3891,"2025-07-22 09:18:42","CCD","AMN","POST",19,"C","DW369",2.4,"Detection","Auto",24.18
3892,"2025-07-22 09:19:29","CCD","AMN","POST",19,"C","DW369",0.3,"Detection","Auto",3.62
3893,"2025-07-22 09:19:42","CCD","AMN","POST",19,"C","DW369",2.4,"Detection","Auto",23.85
3894,"2025-07-22 09:19:52","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",31.81
3895,"2025-07-22 09:20:03","CCD","AMN","POST",19,"C","DW369",3.7,"Detection","Auto",36.45
3896,"2025-07-22 09:20:21","CCD","AMN","POST",19,"C","DW369",0.3,"Detection","Auto",3.62
3897,"2025-07-22 09:20:34","CCD","AMN","POST",19,"C","DW369",4.4,"Detection","Auto",43.75
3898,"2025-07-22 09:20:47","CCD","AMN","POST",19,"C","DW369",4.7,"Detection","Auto",47.06
3899,"2025-07-22 09:20:52","CCD","AMN","POST",19,"C","DW369",0,"Detection","Auto",0.3
3900,"2025-07-22 09:21:07","CCD","AMN","POST",19,"C","DW369",5.9,"Detection","Auto",58.01
3901,"2025-07-22 09:21:26","CCD","AMN","POST",19,"C","DW369",2.5,"Detection","Auto",25.51
3902,"2025-07-22 09:21:41","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",31.48
3903,"2025-07-22 09:22:20","CCD","AMN","POST",19,"C","DW369",2.6,"Detection","Auto",26.5
3904,"2025-07-22 09:23:03","CCD","AMN","POST",19,"C","DW369",3.4,"Detection","Auto",34.13
3905,"2025-07-22 09:23:13","CCD","AMN","POST",19,"C","DW369",0.9,"Detection","Auto",10.25
3906,"2025-07-22 09:23:24","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",32.14
3907,"2025-07-22 09:23:41","CCD","AMN","POST",19,"C","DW369",4.8,"Detection","Auto",48.39
3908,"2025-07-22 09:23:47","CCD","AMN","POST",19,"C","DW369",2.5,"Detection","Auto",25.51
3909,"2025-07-22 09:24:12","CCD","AMN","POST",19,"C","DW369",3.8,"Detection","Auto",37.78
3910,"2025-07-22 09:24:20","CCD","AMN","POST",19,"C","DW369",0.2,"Detection","Auto",3.29
3911,"2025-07-22 09:24:34","CCD","AMN","POST",19,"C","DW369",2.2,"Detection","Auto",22.85
3912,"2025-07-22 09:24:51","CCD","AMN","POST",19,"C","DW369",4.9,"Detection","Auto",49.06
3913,"2025-07-22 09:25:01","CCD","AMN","POST",19,"C","DW369",0.5,"Detection","Auto",5.61
3914,"2025-07-22 09:25:21","CCD","AMN","POST",19,"C","DW369",3.8,"Detection","Auto",38.44
3915,"2025-07-22 09:25:36","CCD","AMN","POST",19,"C","DW369",3.5,"Detection","Auto",35.13
3916,"2025-07-22 09:25:51","CCD","AMN","POST",19,"C","DW369",3.2,"Detection","Auto",32.14
3917,"2025-07-22 09:26:04","CCD","AMN","POST",19,"C","DW369",5.6,"Detection","Auto",55.69
3918,"2025-07-22 09:26:21","CCD","AMN","POST",19,"C","DW369",5.8,"Detection","Auto",57.68
3919,"2025-07-22 09:26:33","CCD","AMN","POST",19,"C","DW369",5.9,"Detection","Auto",59.01
3920,"2025-07-22 09:26:45","CCD","AMN","POST",19,"C","DW369",4.3,"Detection","Auto",43.42
3921,"2025-07-22 09:26:58","CCD","AMN","POST",19,"C","DW369",5,"Detection","Auto",49.39
3922,"2025-07-22 09:27:05","CCD","AMN","POST",19,"C","DW369",1.8,"Detection","Auto",18.87
3923,"2025-07-22 09:27:19","CCD","AMN","POST",19,"C","DW369",2.9,"Detection","Auto",28.49
3924,"2025-07-22 09:27:29","CCD","AMN","POST",19,"C","DW369",3.6,"Detection","Auto",36.45
3925,"2025-07-24 09:10:02","CCD","AMN","POST",21,"I","DW368",1.2,"Detection","Auto",12.9
3926,"2025-07-24 09:10:24","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",10.91
3927,"2025-07-24 09:10:34","CCD","AMN","POST",21,"I","DW368",1.7,"Detection","Auto",17.55
3928,"2025-07-24 09:10:45","CCD","AMN","POST",21,"I","DW368",1.1,"Detection","Auto",12.24
3929,"2025-07-24 09:11:04","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.23
3930,"2025-07-24 09:11:39","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.9
3931,"2025-07-24 09:11:50","CCD","AMN","POST",21,"I","DW368",1.9,"Detection","Auto",19.87
3932,"2025-07-24 09:12:31","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.23
3933,"2025-07-24 09:13:02","CCD","AMN","POST",21,"I","DW368",0.7,"Detection","Auto",7.93
3934,"2025-07-24 09:13:32","CCD","AMN","POST",21,"I","DW368",0.3,"Detection","Auto",3.29
3935,"2025-07-24 09:13:47","CCD","AMN","POST",21,"I","DW368",2,"Detection","Auto",20.2
3936,"2025-07-24 09:13:57","CCD","AMN","POST",21,"I","DW368",0.8,"Detection","Auto",9.26
3937,"2025-07-24 09:14:30","CCD","AMN","POST",21,"I","DW368",1.4,"Detection","Auto",14.56
3938,"2025-07-24 09:14:53","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",11.24
3939,"2025-07-24 09:15:15","CCD","AMN","POST",21,"I","DW368",0.4,"Detection","Auto",5.28
3940,"2025-07-24 09:15:56","CCD","AMN","POST",21,"I","DW368",1.4,"Detection","Auto",13.9
3941,"2025-07-24 09:16:07","CCD","AMN","POST",21,"I","DW368",0.7,"Detection","Auto",7.93
3942,"2025-07-24 09:16:39","CCD","AMN","POST",21,"I","DW368",0.5,"Detection","Auto",5.28
3943,"2025-07-24 09:17:13","CCD","AMN","POST",21,"I","DW368",0.6,"Detection","Auto",7.26
3944,"2025-07-24 09:17:24","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",11.24
3945,"2025-07-24 09:17:49","CCD","AMN","POST",21,"I","DW368",1.8,"Detection","Auto",18.87
3946,"2025-07-24 09:18:01","CCD","AMN","POST",21,"I","DW368",0.5,"Detection","Auto",5.94
3947,"2025-07-24 09:18:58","CCD","AMN","POST",21,"I","DW368",1.6,"Detection","Auto",16.55
3948,"2025-07-24 09:19:21","CCD","AMN","POST",21,"I","DW368",1.6,"Detection","Auto",16.22
3949,"2025-07-24 09:20:06","CCD","AMN","POST",22,"I","DW368",1.3,"Detection","Auto",14.23
3950,"2025-07-24 09:20:12","CCD","AMN","POST",22,"I","DW368",0.4,"Detection","Auto",4.28
3951,"2025-07-24 09:22:03","CCD","AMN","POST",22,"I","DW368",0.7,"Detection","Auto",7.6
3952,"2025-07-24 09:22:15","CCD","AMN","POST",22,"I","DW368",0.7,"Detection","Auto",7.93
3953,"2025-07-24 09:22:56","CCD","AMN","POST",22,"C","DW368",5.4,"Detection","Auto",53.37
