"","Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force","DayNumber_z","DayNumber_z2"
"2192",3823,"2025-07-16 14:39:45","CCD","AMN","POST",14,"I","DW369",1.3,"Detection","Auto",14.23,0.433973523125018,0.18833301877354
"2193",3824,"2025-07-16 14:40:27","CCD","AMN","POST",14,"I","DW369",2.6,"Detection","Auto",25.84,0.433973523125018,0.18833301877354
"2194",3825,"2025-07-16 14:40:58","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.19,0.433973523125018,0.18833301877354
"2195",3826,"2025-07-16 14:41:13","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.53,0.433973523125018,0.18833301877354
"2196",3827,"2025-07-16 14:41:24","CCD","AMN","POST",14,"I","DW369",2.3,"Detection","Auto",23.18,0.433973523125018,0.18833301877354
"2197",3828,"2025-07-16 14:41:46","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",9.59,0.433973523125018,0.18833301877354
"2198",3829,"2025-07-16 14:42:03","CCD","AMN","POST",14,"I","DW369",4,"Detection","Auto",40.1,0.433973523125018,0.18833301877354
"2199",3830,"2025-07-16 14:42:14","CCD","AMN","POST",14,"I","DW369",2,"Detection","Auto",20.2,0.433973523125018,0.18833301877354
"2200",3831,"2025-07-16 14:42:22","CCD","AMN","POST",14,"I","DW369",1.7,"Detection","Auto",17.88,0.433973523125018,0.18833301877354
"2201",3832,"2025-07-16 14:42:42","CCD","AMN","POST",14,"I","DW369",5.3,"Detection","Auto",53.03,0.433973523125018,0.18833301877354
"2202",3833,"2025-07-16 14:42:53","CCD","AMN","POST",14,"I","DW369",4.2,"Detection","Auto",41.43,0.433973523125018,0.18833301877354
"2203",3834,"2025-07-16 14:43:04","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",8.92,0.433973523125018,0.18833301877354
"2204",3835,"2025-07-16 14:43:26","CCD","AMN","POST",14,"I","DW369",2.6,"Detection","Auto",25.51,0.433973523125018,0.18833301877354
"2205",3836,"2025-07-16 14:43:36","CCD","AMN","POST",14,"I","DW369",1.6,"Detection","Auto",16.55,0.433973523125018,0.18833301877354
"2206",3837,"2025-07-16 14:43:43","CCD","AMN","POST",14,"I","DW369",2.5,"Detection","Auto",25.17,0.433973523125018,0.18833301877354
"2207",3838,"2025-07-16 14:43:48","CCD","AMN","POST",14,"I","DW369",0,"Detection","Auto",0.3,0.433973523125018,0.18833301877354
"2208",3839,"2025-07-16 14:44:01","CCD","AMN","POST",14,"I","DW369",2,"Detection","Auto",20.53,0.433973523125018,0.18833301877354
"2209",3840,"2025-07-16 14:44:06","CCD","AMN","POST",14,"I","DW369",1.9,"Detection","Auto",19.87,0.433973523125018,0.18833301877354
"2210",3841,"2025-07-16 14:44:16","CCD","AMN","POST",14,"I","DW369",2.7,"Detection","Auto",27.17,0.433973523125018,0.18833301877354
"2211",3842,"2025-07-16 14:44:30","CCD","AMN","POST",14,"I","DW369",0.9,"Detection","Auto",9.26,0.433973523125018,0.18833301877354
"2212",3843,"2025-07-16 14:44:42","CCD","AMN","POST",14,"I","DW369",1,"Detection","Auto",10.91,0.433973523125018,0.18833301877354
"2213",3844,"2025-07-16 14:46:05","CCD","AMN","POST",14,"I","DW369",1.5,"Detection","Auto",15.89,0.433973523125018,0.18833301877354
"2214",3845,"2025-07-16 14:46:10","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",20.86,0.433973523125018,0.18833301877354
"2215",3846,"2025-07-16 14:46:22","CCD","AMN","POST",14,"I","DW369",2.1,"Detection","Auto",21.53,0.433973523125018,0.18833301877354
"2216",3847,"2025-07-22 09:05:17","CCD","AMN","POST",19,"I","DW369",3,"Detection","Auto",29.49,1.09519707412579,1.19945663117369
"2217",3848,"2025-07-22 09:05:29","CCD","AMN","POST",19,"I","DW369",2.7,"Detection","Auto",26.83,1.09519707412579,1.19945663117369
"2218",3849,"2025-07-22 09:06:19","CCD","AMN","POST",19,"I","DW369",0,"Detection","Auto",0.96,1.09519707412579,1.19945663117369
"2219",3850,"2025-07-22 09:06:38","CCD","AMN","POST",19,"I","DW369",4.6,"Detection","Auto",45.74,1.09519707412579,1.19945663117369
"2220",3851,"2025-07-22 09:06:51","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14,1.09519707412579,1.19945663117369
"2221",3852,"2025-07-22 09:07:02","CCD","AMN","POST",19,"I","DW369",1.7,"Detection","Auto",17.22,1.09519707412579,1.19945663117369
"2222",3853,"2025-07-22 09:07:17","CCD","AMN","POST",19,"I","DW369",3.8,"Detection","Auto",38.11,1.09519707412579,1.19945663117369
"2223",3854,"2025-07-22 09:07:25","CCD","AMN","POST",19,"I","DW369",2.5,"Detection","Auto",25.17,1.09519707412579,1.19945663117369
"2224",3855,"2025-07-22 09:07:32","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",33.13,1.09519707412579,1.19945663117369
"2225",3856,"2025-07-22 09:07:45","CCD","AMN","POST",19,"I","DW369",3.6,"Detection","Auto",35.46,1.09519707412579,1.19945663117369
"2226",3857,"2025-07-22 09:07:52","CCD","AMN","POST",19,"I","DW369",1.7,"Detection","Auto",16.88,1.09519707412579,1.19945663117369
"2227",3858,"2025-07-22 09:08:06","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",34.46,1.09519707412579,1.19945663117369
"2228",3859,"2025-07-22 09:08:22","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",33.8,1.09519707412579,1.19945663117369
"2229",3860,"2025-07-22 09:08:40","CCD","AMN","POST",19,"I","DW369",2.1,"Detection","Auto",20.86,1.09519707412579,1.19945663117369
"2230",3861,"2025-07-22 09:09:03","CCD","AMN","POST",19,"I","DW369",0.5,"Detection","Auto",5.94,1.09519707412579,1.19945663117369
"2231",3862,"2025-07-22 09:09:24","CCD","AMN","POST",19,"I","DW369",1.8,"Detection","Auto",19.2,1.09519707412579,1.19945663117369
"2232",3863,"2025-07-22 09:09:47","CCD","AMN","POST",19,"I","DW369",2.8,"Detection","Auto",28.82,1.09519707412579,1.19945663117369
"2233",3864,"2025-07-22 09:09:57","CCD","AMN","POST",19,"I","DW369",3.4,"Detection","Auto",34.46,1.09519707412579,1.19945663117369
"2234",3865,"2025-07-22 09:10:17","CCD","AMN","POST",19,"I","DW369",2.1,"Detection","Auto",21.53,1.09519707412579,1.19945663117369
"2235",3866,"2025-07-22 09:10:28","CCD","AMN","POST",19,"I","DW369",2.4,"Detection","Auto",24.18,1.09519707412579,1.19945663117369
"2236",3867,"2025-07-22 09:11:23","CCD","AMN","POST",19,"I","DW369",3.8,"Detection","Auto",37.78,1.09519707412579,1.19945663117369
"2237",3868,"2025-07-22 09:11:33","CCD","AMN","POST",19,"I","DW369",2.3,"Detection","Auto",23.52,1.09519707412579,1.19945663117369
"2238",3869,"2025-07-22 09:11:42","CCD","AMN","POST",19,"I","DW369",2.7,"Detection","Auto",27.83,1.09519707412579,1.19945663117369
"2239",3870,"2025-07-22 09:12:15","CCD","AMN","POST",19,"I","DW369",2.2,"Detection","Auto",21.86,1.09519707412579,1.19945663117369
"2240",3871,"2025-07-22 09:12:24","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",32.8,1.09519707412579,1.19945663117369
"2241",3872,"2025-07-22 09:12:37","CCD","AMN","POST",19,"I","DW369",0.2,"Detection","Auto",2.95,1.09519707412579,1.19945663117369
"2242",3873,"2025-07-22 09:13:09","CCD","AMN","POST",19,"I","DW369",0.1,"Detection","Auto",2.29,1.09519707412579,1.19945663117369
"2243",3874,"2025-07-22 09:13:16","CCD","AMN","POST",19,"I","DW369",0.1,"Detection","Auto",2.29,1.09519707412579,1.19945663117369
"2244",3875,"2025-07-22 09:13:25","CCD","AMN","POST",19,"I","DW369",4.3,"Detection","Auto",42.75,1.09519707412579,1.19945663117369
"2245",3876,"2025-07-22 09:13:35","CCD","AMN","POST",19,"I","DW369",0.8,"Detection","Auto",8.92,1.09519707412579,1.19945663117369
"2246",3877,"2025-07-22 09:14:24","CCD","AMN","POST",19,"I","DW369",3.3,"Detection","Auto",32.8,1.09519707412579,1.19945663117369
"2247",3878,"2025-07-22 09:14:35","CCD","AMN","POST",19,"I","DW369",0.3,"Detection","Auto",3.95,1.09519707412579,1.19945663117369
"2248",3879,"2025-07-22 09:14:46","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14,1.09519707412579,1.19945663117369
"2249",3880,"2025-07-22 09:15:06","CCD","AMN","POST",19,"I","DW369",3.2,"Detection","Auto",32.14,1.09519707412579,1.19945663117369
"2250",3881,"2025-07-22 09:15:18","CCD","AMN","POST",19,"I","DW369",2.4,"Detection","Auto",24.18,1.09519707412579,1.19945663117369
"2251",3882,"2025-07-22 09:15:31","CCD","AMN","POST",19,"I","DW369",3.6,"Detection","Auto",36.12,1.09519707412579,1.19945663117369
"2252",3883,"2025-07-22 09:16:20","CCD","AMN","POST",19,"C","DW369",3.6,"Detection","Auto",35.46,1.09519707412579,1.19945663117369
"2253",3884,"2025-07-22 09:16:35","CCD","AMN","POST",19,"C","DW369",3.9,"Detection","Auto",38.77,1.09519707412579,1.19945663117369
"2254",3885,"2025-07-22 09:16:54","CCD","AMN","POST",19,"C","DW369",6,"Detection","Auto",59.67,1.09519707412579,1.19945663117369
"2255",3886,"2025-07-22 09:17:11","CCD","AMN","POST",19,"C","DW369",6.3,"Detection","Auto",60,1.09519707412579,1.19945663117369
"2256",3887,"2025-07-22 09:17:43","CCD","AMN","POST",19,"C","DW369",2.1,"Detection","Auto",21.19,1.09519707412579,1.19945663117369
"2257",3888,"2025-07-22 09:17:55","CCD","AMN","POST",19,"C","DW369",4.8,"Detection","Auto",48.39,1.09519707412579,1.19945663117369
"2258",3889,"2025-07-22 09:18:06","CCD","AMN","POST",19,"C","DW369",4.2,"Detection","Auto",41.43,1.09519707412579,1.19945663117369
"2259",3890,"2025-07-22 09:18:35","CCD","AMN","POST",19,"C","DW369",3.9,"Detection","Auto",38.77,1.09519707412579,1.19945663117369
"2260",3891,"2025-07-22 09:18:42","CCD","AMN","POST",19,"C","DW369",2.4,"Detection","Auto",24.18,1.09519707412579,1.19945663117369
"2261",3892,"2025-07-22 09:19:29","CCD","AMN","POST",19,"C","DW369",0.3,"Detection","Auto",3.62,1.09519707412579,1.19945663117369
"2262",3893,"2025-07-22 09:19:42","CCD","AMN","POST",19,"C","DW369",2.4,"Detection","Auto",23.85,1.09519707412579,1.19945663117369
"2263",3894,"2025-07-22 09:19:52","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",31.81,1.09519707412579,1.19945663117369
"2264",3895,"2025-07-22 09:20:03","CCD","AMN","POST",19,"C","DW369",3.7,"Detection","Auto",36.45,1.09519707412579,1.19945663117369
"2265",3896,"2025-07-22 09:20:21","CCD","AMN","POST",19,"C","DW369",0.3,"Detection","Auto",3.62,1.09519707412579,1.19945663117369
"2266",3897,"2025-07-22 09:20:34","CCD","AMN","POST",19,"C","DW369",4.4,"Detection","Auto",43.75,1.09519707412579,1.19945663117369
"2267",3898,"2025-07-22 09:20:47","CCD","AMN","POST",19,"C","DW369",4.7,"Detection","Auto",47.06,1.09519707412579,1.19945663117369
"2268",3899,"2025-07-22 09:20:52","CCD","AMN","POST",19,"C","DW369",0,"Detection","Auto",0.3,1.09519707412579,1.19945663117369
"2269",3900,"2025-07-22 09:21:07","CCD","AMN","POST",19,"C","DW369",5.9,"Detection","Auto",58.01,1.09519707412579,1.19945663117369
"2270",3901,"2025-07-22 09:21:26","CCD","AMN","POST",19,"C","DW369",2.5,"Detection","Auto",25.51,1.09519707412579,1.19945663117369
"2271",3902,"2025-07-22 09:21:41","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",31.48,1.09519707412579,1.19945663117369
"2272",3903,"2025-07-22 09:22:20","CCD","AMN","POST",19,"C","DW369",2.6,"Detection","Auto",26.5,1.09519707412579,1.19945663117369
"2273",3904,"2025-07-22 09:23:03","CCD","AMN","POST",19,"C","DW369",3.4,"Detection","Auto",34.13,1.09519707412579,1.19945663117369
"2274",3905,"2025-07-22 09:23:13","CCD","AMN","POST",19,"C","DW369",0.9,"Detection","Auto",10.25,1.09519707412579,1.19945663117369
"2275",3906,"2025-07-22 09:23:24","CCD","AMN","POST",19,"C","DW369",3.1,"Detection","Auto",32.14,1.09519707412579,1.19945663117369
"2276",3907,"2025-07-22 09:23:41","CCD","AMN","POST",19,"C","DW369",4.8,"Detection","Auto",48.39,1.09519707412579,1.19945663117369
"2277",3908,"2025-07-22 09:23:47","CCD","AMN","POST",19,"C","DW369",2.5,"Detection","Auto",25.51,1.09519707412579,1.19945663117369
"2278",3909,"2025-07-22 09:24:12","CCD","AMN","POST",19,"C","DW369",3.8,"Detection","Auto",37.78,1.09519707412579,1.19945663117369
"2279",3910,"2025-07-22 09:24:20","CCD","AMN","POST",19,"C","DW369",0.2,"Detection","Auto",3.29,1.09519707412579,1.19945663117369
"2280",3911,"2025-07-22 09:24:34","CCD","AMN","POST",19,"C","DW369",2.2,"Detection","Auto",22.85,1.09519707412579,1.19945663117369
"2281",3912,"2025-07-22 09:24:51","CCD","AMN","POST",19,"C","DW369",4.9,"Detection","Auto",49.06,1.09519707412579,1.19945663117369
"2282",3913,"2025-07-22 09:25:01","CCD","AMN","POST",19,"C","DW369",0.5,"Detection","Auto",5.61,1.09519707412579,1.19945663117369
"2283",3914,"2025-07-22 09:25:21","CCD","AMN","POST",19,"C","DW369",3.8,"Detection","Auto",38.44,1.09519707412579,1.19945663117369
"2284",3915,"2025-07-22 09:25:36","CCD","AMN","POST",19,"C","DW369",3.5,"Detection","Auto",35.13,1.09519707412579,1.19945663117369
"2285",3916,"2025-07-22 09:25:51","CCD","AMN","POST",19,"C","DW369",3.2,"Detection","Auto",32.14,1.09519707412579,1.19945663117369
"2286",3917,"2025-07-22 09:26:04","CCD","AMN","POST",19,"C","DW369",5.6,"Detection","Auto",55.69,1.09519707412579,1.19945663117369
"2287",3918,"2025-07-22 09:26:21","CCD","AMN","POST",19,"C","DW369",5.8,"Detection","Auto",57.68,1.09519707412579,1.19945663117369
"2288",3919,"2025-07-22 09:26:33","CCD","AMN","POST",19,"C","DW369",5.9,"Detection","Auto",59.01,1.09519707412579,1.19945663117369
"2289",3920,"2025-07-22 09:26:45","CCD","AMN","POST",19,"C","DW369",4.3,"Detection","Auto",43.42,1.09519707412579,1.19945663117369
"2290",3921,"2025-07-22 09:26:58","CCD","AMN","POST",19,"C","DW369",5,"Detection","Auto",49.39,1.09519707412579,1.19945663117369
"2291",3922,"2025-07-22 09:27:05","CCD","AMN","POST",19,"C","DW369",1.8,"Detection","Auto",18.87,1.09519707412579,1.19945663117369
"2292",3923,"2025-07-22 09:27:19","CCD","AMN","POST",19,"C","DW369",2.9,"Detection","Auto",28.49,1.09519707412579,1.19945663117369
"2293",3924,"2025-07-22 09:27:29","CCD","AMN","POST",19,"C","DW369",3.6,"Detection","Auto",36.45,1.09519707412579,1.19945663117369
"2294",3925,"2025-07-24 09:10:02","CCD","AMN","POST",21,"I","DW368",1.2,"Detection","Auto",12.9,1.3596864945261,1.84874736339666
"2295",3926,"2025-07-24 09:10:24","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",10.91,1.3596864945261,1.84874736339666
"2296",3927,"2025-07-24 09:10:34","CCD","AMN","POST",21,"I","DW368",1.7,"Detection","Auto",17.55,1.3596864945261,1.84874736339666
"2297",3928,"2025-07-24 09:10:45","CCD","AMN","POST",21,"I","DW368",1.1,"Detection","Auto",12.24,1.3596864945261,1.84874736339666
"2298",3929,"2025-07-24 09:11:04","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.23,1.3596864945261,1.84874736339666
"2299",3930,"2025-07-24 09:11:39","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.9,1.3596864945261,1.84874736339666
"2300",3931,"2025-07-24 09:11:50","CCD","AMN","POST",21,"I","DW368",1.9,"Detection","Auto",19.87,1.3596864945261,1.84874736339666
"2301",3932,"2025-07-24 09:12:31","CCD","AMN","POST",21,"I","DW368",1.3,"Detection","Auto",13.23,1.3596864945261,1.84874736339666
"2302",3933,"2025-07-24 09:13:02","CCD","AMN","POST",21,"I","DW368",0.7,"Detection","Auto",7.93,1.3596864945261,1.84874736339666
"2303",3934,"2025-07-24 09:13:32","CCD","AMN","POST",21,"I","DW368",0.3,"Detection","Auto",3.29,1.3596864945261,1.84874736339666
"2304",3935,"2025-07-24 09:13:47","CCD","AMN","POST",21,"I","DW368",2,"Detection","Auto",20.2,1.3596864945261,1.84874736339666
"2305",3936,"2025-07-24 09:13:57","CCD","AMN","POST",21,"I","DW368",0.8,"Detection","Auto",9.26,1.3596864945261,1.84874736339666
"2306",3937,"2025-07-24 09:14:30","CCD","AMN","POST",21,"I","DW368",1.4,"Detection","Auto",14.56,1.3596864945261,1.84874736339666
"2307",3938,"2025-07-24 09:14:53","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",11.24,1.3596864945261,1.84874736339666
"2308",3939,"2025-07-24 09:15:15","CCD","AMN","POST",21,"I","DW368",0.4,"Detection","Auto",5.28,1.3596864945261,1.84874736339666
"2309",3940,"2025-07-24 09:15:56","CCD","AMN","POST",21,"I","DW368",1.4,"Detection","Auto",13.9,1.3596864945261,1.84874736339666
"2310",3941,"2025-07-24 09:16:07","CCD","AMN","POST",21,"I","DW368",0.7,"Detection","Auto",7.93,1.3596864945261,1.84874736339666
"2311",3942,"2025-07-24 09:16:39","CCD","AMN","POST",21,"I","DW368",0.5,"Detection","Auto",5.28,1.3596864945261,1.84874736339666
"2312",3943,"2025-07-24 09:17:13","CCD","AMN","POST",21,"I","DW368",0.6,"Detection","Auto",7.26,1.3596864945261,1.84874736339666
"2313",3944,"2025-07-24 09:17:24","CCD","AMN","POST",21,"I","DW368",1,"Detection","Auto",11.24,1.3596864945261,1.84874736339666
"2314",3945,"2025-07-24 09:17:49","CCD","AMN","POST",21,"I","DW368",1.8,"Detection","Auto",18.87,1.3596864945261,1.84874736339666
"2315",3946,"2025-07-24 09:18:01","CCD","AMN","POST",21,"I","DW368",0.5,"Detection","Auto",5.94,1.3596864945261,1.84874736339666
"2316",3947,"2025-07-24 09:18:58","CCD","AMN","POST",21,"I","DW368",1.6,"Detection","Auto",16.55,1.3596864945261,1.84874736339666
"2317",3948,"2025-07-24 09:19:21","CCD","AMN","POST",21,"I","DW368",1.6,"Detection","Auto",16.22,1.3596864945261,1.84874736339666
"2318",3949,"2025-07-24 09:20:06","CCD","AMN","POST",22,"I","DW368",1.3,"Detection","Auto",14.23,1.49193120472625,2.22585871963592
"2319",3950,"2025-07-24 09:20:12","CCD","AMN","POST",22,"I","DW368",0.4,"Detection","Auto",4.28,1.49193120472625,2.22585871963592
"2320",3951,"2025-07-24 09:22:03","CCD","AMN","POST",22,"I","DW368",0.7,"Detection","Auto",7.6,1.49193120472625,2.22585871963592
"2321",3952,"2025-07-24 09:22:15","CCD","AMN","POST",22,"I","DW368",0.7,"Detection","Auto",7.93,1.49193120472625,2.22585871963592
"2322",3953,"2025-07-24 09:22:56","CCD","AMN","POST",22,"C","DW368",5.4,"Detection","Auto",53.37,1.49193120472625,2.22585871963592
"2323",3954,"2025-07-24 09:23:07","CCD","AMN","POST",22,"C","DW368",5.1,"Detection","Auto",50.71,1.49193120472625,2.22585871963592
"2324",3955,"2025-07-24 09:23:26","CCD","AMN","POST",22,"C","DW368",3.9,"Detection","Auto",39.1,1.49193120472625,2.22585871963592
"2325",3956,"2025-07-24 09:23:43","CCD","AMN","POST",22,"C","DW368",5.4,"Detection","Auto",53.7,1.49193120472625,2.22585871963592
"2326",3957,"2025-07-24 09:23:57","CCD","AMN","POST",22,"C","DW368",3.4,"Detection","Auto",33.13,1.49193120472625,2.22585871963592
"2327",3958,"2025-07-24 09:24:14","CCD","AMN","POST",22,"C","DW368",5.2,"Detection","Auto",51.71,1.49193120472625,2.22585871963592
"2328",3959,"2025-07-24 09:24:37","CCD","AMN","POST",22,"C","DW368",4.9,"Detection","Auto",48.39,1.49193120472625,2.22585871963592
"2329",3960,"2025-07-24 09:24:49","CCD","AMN","POST",22,"C","DW368",3.1,"Detection","Auto",31.81,1.49193120472625,2.22585871963592
"2330",3961,"2025-07-24 09:25:00","CCD","AMN","POST",22,"C","DW368",2.4,"Detection","Auto",24.18,1.49193120472625,2.22585871963592
"2331",3962,"2025-07-24 09:25:13","CCD","AMN","POST",22,"C","DW368",4.5,"Detection","Auto",45.08,1.49193120472625,2.22585871963592
"2332",3963,"2025-07-24 09:25:23","CCD","AMN","POST",22,"C","DW368",2.6,"Detection","Auto",25.51,1.49193120472625,2.22585871963592
"2333",3964,"2025-07-24 09:25:37","CCD","AMN","POST",22,"C","DW368",4.8,"Detection","Auto",47.73,1.49193120472625,2.22585871963592
"2334",3965,"2025-07-24 09:26:39","CCD","AMN","POST",22,"C","DW368",3.1,"Detection","Auto",31.81,1.49193120472625,2.22585871963592
"2335",3966,"2025-07-24 09:26:58","CCD","AMN","POST",22,"C","DW368",6,"Detection","Auto",60,1.49193120472625,2.22585871963592
"2336",3967,"2025-07-24 09:27:25","CCD","AMN","POST",22,"C","DW368",3.1,"Detection","Auto",30.81,1.49193120472625,2.22585871963592
"2337",3968,"2025-07-24 09:27:41","CCD","AMN","POST",22,"C","DW368",2.4,"Detection","Auto",24.84,1.49193120472625,2.22585871963592
"2338",3969,"2025-07-24 09:28:37","CCD","AMN","POST",22,"C","DW368",11,"Cutoff","Auto",60,1.49193120472625,2.22585871963592
"2339",3970,"2025-07-24 09:28:49","CCD","AMN","POST",22,"C","DW368",2.1,"Detection","Auto",21.53,1.49193120472625,2.22585871963592
"2340",3971,"2025-07-24 09:29:16","CCD","AMN","POST",22,"C","DW368",3.6,"Detection","Auto",35.79,1.49193120472625,2.22585871963592
"2341",3972,"2025-07-24 09:29:26","CCD","AMN","POST",22,"C","DW368",2.5,"Detection","Auto",26.17,1.49193120472625,2.22585871963592
"2342",3973,"2025-07-24 09:29:47","CCD","AMN","POST",22,"C","DW368",3.7,"Detection","Auto",36.45,1.49193120472625,2.22585871963592
"2343",3974,"2025-07-24 09:29:57","CCD","AMN","POST",22,"C","DW368",2.2,"Detection","Auto",22.19,1.49193120472625,2.22585871963592
"2344",3975,"2025-07-24 09:30:53","CCD","AMN","POST",22,"C","DW368",2.3,"Detection","Auto",23.18,1.49193120472625,2.22585871963592
"2345",3976,"2025-07-24 09:31:31","CCD","AMN","POST",22,"C","DW368",3.3,"Detection","Auto",33.47,1.49193120472625,2.22585871963592
"2346",3977,"2025-07-24 09:31:50","CCD","AMN","POST",22,"C","DW368",1.8,"Detection","Auto",17.88,1.49193120472625,2.22585871963592
"2347",3978,"2025-07-24 09:32:14","CCD","AMN","POST",22,"C","DW368",2.7,"Detection","Auto",26.83,1.49193120472625,2.22585871963592
