Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
119,2024-06-07 15:46:00,CCD,AMN,PRE,0,C,DW 284,8.5,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
120,2024-06-07 15:47:00,CCD,AMN,PRE,0,C,DW 284,8.8,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
121,2024-06-07 15:47:00,CCD,AMN,PRE,0,C,DW 284,4.2,Detection,Ramp,Auto,41.03,60,6,5,OFF,1.2,0.1,0
122,2024-06-07 15:48:00,CCD,AMN,PRE,0,C,DW 284,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
124,2024-06-07 15:48:00,CCD,AMN,PRE,0,C,DW 284,6.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
125,2024-06-07 15:49:00,CCD,AMN,PRE,0,I,DW 284,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
126,2024-06-07 15:49:00,CCD,AMN,PRE,0,I,DW 284,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
127,2024-06-07 15:51:00,CCD,AMN,PRE,0,I,DW 284,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
128,2024-06-07 15:51:00,CCD,AMN,PRE,0,I,DW 284,1.4,Detection,Ramp,Auto,13.74,60,6,5,OFF,1.2,0.1,0
129,2024-06-07 15:51:00,CCD,AMN,PRE,0,I,DW 284,1.2,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
130,2024-06-07 15:52:00,CCD,AMN,PRE,0,I,DW 284,2.9,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
131,2024-06-07 15:52:00,CCD,AMN,PRE,0,I,DW 284,3.8,Detection,Ramp,Auto,37.04,60,6,5,OFF,1.2,0.1,0
132,2024-06-07 15:53:00,CCD,AMN,PRE,0,I,DW 284,4.4,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
133,2024-06-07 15:53:00,CCD,AMN,PRE,0,I,DW 284,3.0,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
134,2024-06-07 15:53:00,CCD,AMN,PRE,0,I,DW 284,5.4,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
135,2024-06-07 15:54:00,CCD,AMN,PRE,0,I,DW 284,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
136,2024-06-07 15:54:00,CCD,AMN,PRE,0,I,DW 284,2.1,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
137,2024-06-07 15:55:00,CCD,AMN,PRE,0,C,DW 284,2.7,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
138,2024-06-07 15:56:00,CCD,AMN,PRE,0,C,DW 284,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
140,2024-06-07 15:56:00,CCD,AMN,PRE,0,C,DW 284,7.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
141,2024-06-07 15:56:00,CCD,AMN,PRE,0,I,DW 284,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
142,2024-06-07 15:57:00,CCD,AMN,PRE,0,I,DW 284,6.4,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
143,2024-06-07 15:57:00,CCD,AMN,PRE,0,I,DW 284,2.4,Detection,Ramp,Auto,24.06,60,6,5,OFF,1.2,0.1,0
144,2024-06-07 15:57:00,CCD,AMN,PRE,0,I,DW 284,2.8,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
145,2024-06-07 15:58:00,CCD,AMN,PRE,0,I,DW 284,3.5,Detection,Ramp,Auto,35.71,60,6,5,OFF,1.2,0.1,0
147,2024-06-07 16:06:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
148,2024-06-07 16:06:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
149,2024-06-07 16:06:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
150,2024-06-07 16:07:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
151,2024-06-07 16:07:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
152,2024-06-07 16:07:00,CCD,AMN,PRE,0,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
154,2024-06-07 16:08:00,CCD,AMN,PRE,0,I,DW 283,4.4,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
155,2024-06-07 16:08:00,CCD,AMN,PRE,0,I,DW 283,2.4,Detection,Ramp,Auto,24.06,60,6,5,OFF,1.2,0.1,0
156,2024-06-07 16:09:00,CCD,AMN,PRE,0,I,DW 283,3.0,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
157,2024-06-07 16:09:00,CCD,AMN,PRE,0,I,DW 283,6.7,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
158,2024-06-07 16:09:00,CCD,AMN,PRE,0,I,DW 283,4.5,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
159,2024-06-07 16:09:00,CCD,AMN,PRE,0,I,DW 283,6.2,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
160,2024-06-07 16:10:00,CCD,AMN,PRE,0,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
161,2024-06-07 16:10:00,CCD,AMN,PRE,0,I,DW 283,4.4,Detection,Ramp,Auto,42.03,60,6,5,OFF,1.2,0.1,0
162,2024-06-07 16:10:00,CCD,AMN,PRE,0,I,DW 283,5.1,Detection,Ramp,Auto,50.68,60,6,5,OFF,1.2,0.1,0
163,2024-06-07 16:11:00,CCD,AMN,PRE,0,I,DW 283,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
165,2024-06-11 15:10:00,CCD,AMN,POST,4,I,DW 283,6.3,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
166,2024-06-11 15:10:00,CCD,AMN,POST,4,I,DW 283,5.2,Detection,Ramp,Auto,51.68,60,6,5,OFF,1.2,0.1,0
167,2024-06-11 15:10:00,CCD,AMN,POST,4,I,DW 283,4.1,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
168,2024-06-11 15:11:00,CCD,AMN,POST,4,I,DW 283,5.0,Detection,Ramp,Auto,49.02,60,6,5,OFF,1.2,0.1,0
169,2024-06-11 15:11:00,CCD,AMN,POST,4,I,DW 283,4.9,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
170,2024-06-11 15:11:00,CCD,AMN,POST,4,I,DW 283,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
171,2024-06-11 15:12:00,CCD,AMN,POST,4,I,DW 283,4.8,Detection,Ramp,Auto,47.35,60,6,5,OFF,1.2,0.1,0
172,2024-06-11 15:12:00,CCD,AMN,POST,4,I,DW 283,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
173,2024-06-11 15:12:00,CCD,AMN,POST,4,I,DW 283,4.0,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
174,2024-06-11 15:12:00,CCD,AMN,POST,4,I,DW 283,4.9,Detection,Ramp,Auto,49.68,60,6,5,OFF,1.2,0.1,0
175,2024-06-11 15:13:00,CCD,AMN,POST,4,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
177,2024-06-11 15:14:00,CCD,AMN,POST,4,C,DW 283,6.6,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
178,2024-06-11 15:14:00,CCD,AMN,POST,4,C,DW 283,4.5,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
179,2024-06-11 15:14:00,CCD,AMN,POST,4,C,DW 283,7.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
180,2024-06-11 15:14:00,CCD,AMN,POST,4,C,DW 283,4.5,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
181,2024-06-11 15:15:00,CCD,AMN,POST,4,C,DW 283,6.9,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
183,2024-06-11 15:15:00,CCD,AMN,POST,4,C,DW 283,3.0,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
184,2024-06-11 15:15:00,CCD,AMN,POST,4,C,DW 283,4.6,Detection,Ramp,Auto,46.02,60,6,5,OFF,1.2,0.1,0
186,2024-06-12 20:18:00,CCD,AMN,TEST,5,C,DW 283,6.3,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
187,2024-06-12 20:19:00,CCD,AMN,TEST,5,C,DW 283,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
188,2024-06-12 20:23:00,CCD,AMN,TEST,5,C,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
189,2024-06-12 20:29:00,CCD,AMN,TEST,5,C,DW 283,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
190,2024-06-12 20:30:00,CCD,AMN,TEST,5,C,DW 283,7.0,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
191,2024-06-12 20:30:00,CCD,AMN,TEST,5,C,DW 283,3.3,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
192,2024-06-12 20:31:00,CCD,AMN,TEST,5,C,DW 283,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
193,2024-06-12 20:36:00,CCD,AMN,TEST,5,C,DW 283,4.2,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
198,2024-06-17 21:39:00,CCD,AMN,POST,10,I,DW 283,3.4,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
199,2024-06-17 21:39:00,CCD,AMN,POST,10,I,DW 283,4.3,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
201,2024-06-17 21:41:00,CCD,AMN,POST,10,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
202,2024-06-17 21:41:00,CCD,AMN,POST,10,I,DW 283,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
203,2024-06-17 21:42:00,CCD,AMN,POST,10,I,DW 283,3.0,Detection,Ramp,Auto,30.72,60,6,5,OFF,1.2,0.1,0
204,2024-06-17 21:43:00,CCD,AMN,POST,10,I,DW 283,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
205,2024-06-17 21:43:00,CCD,AMN,POST,10,I,DW 283,1.7,Detection,Ramp,Auto,17.4,60,6,5,OFF,1.2,0.1,0
207,2024-06-17 21:46:00,CCD,AMN,POST,10,I,DW 283,4.3,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
208,2024-06-17 21:46:00,CCD,AMN,POST,10,C,DW 283,4.6,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
209,2024-06-17 21:47:00,CCD,AMN,POST,10,C,DW 283,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
210,2024-06-17 21:47:00,CCD,AMN,POST,10,C,DW 283,1.1,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
211,2024-06-17 21:50:00,CCD,AMN,POST,10,C,DW 283,2.8,Detection,Ramp,Auto,28.05,60,6,5,OFF,1.2,0.1,0
214,2024-06-17 21:53:00,CCD,AMN,POST,10,C,DW 283,2.8,Detection,Ramp,Auto,28.39,60,6,5,OFF,1.2,0.1,0
215,2024-06-17 21:54:00,CCD,AMN,POST,10,C,DW 283,2.3,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
217,2024-06-17 22:00:00,CCD,AMN,POST,10,C,DW 283,3.8,Detection,Ramp,Auto,37.37,60,6,5,OFF,1.2,0.1,0
218,2024-06-17 22:00:00,CCD,AMN,POST,10,C,DW 283,2.0,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
219,2024-06-17 22:01:00,CCD,AMN,POST,10,C,DW 283,4.2,Detection,Ramp,Auto,42.36,60,6,5,OFF,1.2,0.1,0
222,2024-06-19 15:23:00,CCD,AMN,PRE,0,C,DW 282,4.1,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
224,2024-06-19 15:25:00,CCD,AMN,PRE,0,C,DW 282,1.9,Detection,Ramp,Auto,19.73,60,6,5,OFF,1.2,0.1,0
225,2024-06-19 15:27:00,CCD,AMN,PRE,0,C,DW 282,4.7,Detection,Ramp,Auto,47.35,60,6,5,OFF,1.2,0.1,0
226,2024-06-19 15:27:00,CCD,AMN,PRE,0,C,DW 282,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
227,2024-06-19 15:30:00,CCD,AMN,PRE,0,C,DW 282,1.7,Detection,Ramp,Auto,16.74,60,6,5,OFF,1.2,0.1,0
228,2024-06-19 15:31:00,CCD,AMN,PRE,0,C,DW 282,3.3,Detection,Ramp,Auto,33.04,60,6,5,OFF,1.2,0.1,0
229,2024-06-19 15:31:00,CCD,AMN,PRE,0,C,DW 282,3.3,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
230,2024-06-19 15:32:00,CCD,AMN,PRE,0,C,DW 282,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
232,2024-06-19 15:33:00,CCD,AMN,PRE,0,C,DW 282,2.8,Detection,Ramp,Auto,28.05,60,6,5,OFF,1.2,0.1,0
233,2024-06-19 15:34:00,CCD,AMN,PRE,0,I,DW 282,3.4,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
234,2024-06-19 15:34:00,CCD,AMN,PRE,0,I,DW 282,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
235,2024-06-19 15:34:00,CCD,AMN,PRE,0,I,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
236,2024-06-19 15:35:00,CCD,AMN,PRE,0,I,DW 282,2.6,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
237,2024-06-19 15:36:00,CCD,AMN,PRE,0,I,DW 282,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
238,2024-06-19 15:36:00,CCD,AMN,PRE,0,I,DW 282,2.5,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
239,2024-06-19 15:37:00,CCD,AMN,PRE,0,I,DW 282,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
240,2024-06-19 15:38:00,CCD,AMN,PRE,0,I,DW 282,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
241,2024-06-19 15:38:00,CCD,AMN,PRE,0,I,DW 282,3.5,Detection,Ramp,Auto,34.71,60,6,5,OFF,1.2,0.1,0
243,2024-06-19 15:39:00,CCD,AMN,PRE,0,I,DW 282,3.2,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
245,2024-06-23 00:26:00,CCD,AMN,POST,16,I,DW 283,2.2,Detection,Ramp,Auto,22.06,60,6,5,OFF,1.2,0.1,0
246,2024-06-23 00:27:00,CCD,AMN,POST,16,I,DW 283,6.0,Detection,Ramp,Auto,58.67,60,6,5,OFF,1.2,0.1,0
247,2024-06-23 00:27:00,CCD,AMN,POST,16,I,DW 283,3.0,Detection,Ramp,Auto,29.72,60,6,5,OFF,1.2,0.1,0
248,2024-06-23 00:27:00,CCD,AMN,POST,16,I,DW 283,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
249,2024-06-23 00:28:00,CCD,AMN,POST,16,I,DW 283,5.2,Detection,Ramp,Auto,51.68,60,6,5,OFF,1.2,0.1,0
250,2024-06-23 00:28:00,CCD,AMN,POST,16,I,DW 283,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
251,2024-06-23 00:28:00,CCD,AMN,POST,16,I,DW 283,7.2,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
252,2024-06-23 00:28:00,CCD,AMN,POST,16,I,DW 283,1.0,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
253,2024-06-23 00:29:00,CCD,AMN,POST,16,I,DW 283,3.2,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
254,2024-06-23 00:29:00,CCD,AMN,POST,16,I,DW 283,2.0,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
255,2024-06-23 00:29:00,CCD,AMN,POST,16,I,DW 283,0.1,Detection,Ramp,Auto,1.43,60,6,5,OFF,1.2,0.1,0
256,2024-06-23 00:30:00,CCD,AMN,POST1,16,I,DW 283,5.5,Detection,Ramp,Auto,54.01,60,6,5,OFF,1.2,0.1,0
257,2024-06-23 00:31:00,CCD,AMN,POST1,16,I,DW 283,2.7,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
258,2024-06-23 00:31:00,CCD,AMN,POST1,16,I,DW 283,5.3,Detection,Ramp,Auto,52.68,60,6,5,OFF,1.2,0.1,0
259,2024-06-23 00:31:00,CCD,AMN,POST1,16,I,DW 283,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
260,2024-06-23 00:32:00,CCD,AMN,POST1,16,I,DW 283,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
261,2024-06-23 00:32:00,CCD,AMN,POST1,16,I,DW 283,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
262,2024-06-23 00:32:00,CCD,AMN,POST1,16,I,DW 283,2.4,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
263,2024-06-23 00:32:00,CCD,AMN,POST1,16,I,DW 283,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
264,2024-06-23 00:33:00,CCD,AMN,POST1,16,I,DW 283,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
265,2024-06-23 00:33:00,CCD,AMN,POST1,16,I,DW 283,2.0,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
266,2024-06-23 00:33:00,CCD,AMN,POST1,16,I,DW 283,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
267,2024-06-23 00:33:00,CCD,AMN,POST1,16,I,DW 283,1.0,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
268,2024-06-23 00:33:00,CCD,AMN,POST1,16,I,DW 283,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
269,2024-06-23 00:34:00,CCD,AMN,POST1,16,I,DW 283,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
270,2024-06-23 00:34:00,CCD,AMN,POST1,16,I,DW 283,4.9,Detection,Ramp,Auto,48.69,60,6,5,OFF,1.2,0.1,0
271,2024-06-23 00:34:00,CCD,AMN,POST1,16,I,DW 283,0.2,Detection,Ramp,Auto,3.1,60,6,5,OFF,1.2,0.1,0
272,2024-06-23 00:35:00,CCD,AMN,POST1,16,I,DW 283,2.5,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
273,2024-06-23 00:35:00,CCD,AMN,POST1,16,I,DW 283,0.1,Detection,Ramp,Auto,1.43,60,6,5,OFF,1.2,0.1,0
274,2024-06-23 00:35:00,CCD,AMN,POST1,16,I,DW 283,2.9,Detection,Ramp,Auto,29.05,60,6,5,OFF,1.2,0.1,0
275,2024-06-23 00:36:00,CCD,AMN,POST1,16,I,DW 283,4.0,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
276,2024-06-23 00:36:00,CCD,AMN,POST1,16,I,DW 283,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
277,2024-06-23 00:36:00,CCD,AMN,POST1,16,C,DW 283,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
278,2024-06-23 00:37:00,CCD,AMN,POST1,16,C,DW 283,7.5,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
279,2024-06-23 00:37:00,CCD,AMN,POST1,16,C,DW 283,4.7,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
280,2024-06-23 00:37:00,CCD,AMN,POST1,16,C,DW 283,5.3,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
281,2024-06-23 00:37:00,CCD,AMN,POST1,16,C,DW 283,1.3,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
282,2024-06-23 00:37:00,CCD,AMN,POST1,16,C,DW 283,5.4,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
283,2024-06-23 00:38:00,CCD,AMN,POST1,16,C,DW 283,6.0,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
284,2024-06-23 00:38:00,CCD,AMN,POST1,16,C,DW 283,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.1,0
285,2024-06-23 00:38:00,CCD,AMN,POST1,16,C,DW 283,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
287,2024-06-23 00:39:00,CCD,AMN,POST1,16,C,DW 283,1.5,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
288,2024-06-23 00:39:00,CCD,AMN,POST1,16,C,DW 283,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
289,2024-06-23 00:39:00,CCD,AMN,POST1,16,C,DW 283,6.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
290,2024-06-23 00:40:00,CCD,AMN,POST1,16,C,DW 283,3.4,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
291,2024-06-23 00:40:00,CCD,AMN,POST1,16,C,DW 283,0.9,Detection,Ramp,Auto,9.42,60,6,5,OFF,1.2,0.1,0
292,2024-06-23 00:40:00,CCD,AMN,POST1,16,C,DW 283,4.7,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
293,2024-06-23 00:41:00,CCD,AMN,POST1,4,C,DW 282,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
295,2024-06-23 00:42:00,CCD,AMN,POST1,4,C,DW 282,0.9,Detection,Ramp,Auto,9.42,60,6,5,OFF,1.2,0.1,0
296,2024-06-23 00:42:00,CCD,AMN,POST1,4,C,DW 282,4.2,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
297,2024-06-23 00:42:00,CCD,AMN,POST1,4,C,DW 282,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
298,2024-06-23 00:42:00,CCD,AMN,POST1,4,C,DW 282,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
299,2024-06-23 00:43:00,CCD,AMN,POST1,4,C,DW 282,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
300,2024-06-23 00:43:00,CCD,AMN,POST1,4,C,DW 282,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
303,2024-06-23 00:44:00,CCD,AMN,POST1,4,C,DW 282,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
304,2024-06-23 00:44:00,CCD,AMN,POST1,4,C,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
305,2024-06-23 00:45:00,CCD,AMN,POST1,4,C,DW 282,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
306,2024-06-23 00:45:00,CCD,AMN,POST1,4,I,DW 282,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
308,2024-06-23 00:46:00,CCD,AMN,POST1,4,I,DW 282,1.3,Detection,Ramp,Auto,13.41,60,6,5,OFF,1.2,0.1,0
309,2024-06-23 00:46:00,CCD,AMN,POST1,4,I,DW 282,3.2,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
310,2024-06-23 00:46:00,CCD,AMN,POST1,4,I,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
311,2024-06-24 19:47:00,CCD,AMN,POST,17,C,DW 283,3.4,Detection,Ramp,Auto,34.04,60,6,5,OFF,1.2,0.1,0
312,2024-06-24 19:47:00,CCD,AMN,POST,17,I,DW 283,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
313,2024-06-24 19:47:00,CCD,AMN,POST,17,I,DW 283,2.0,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
314,2024-06-24 19:48:00,CCD,AMN,POST,17,C,DW 283,4.6,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
315,2024-06-24 19:49:00,CCD,AMN,POST,17,I,DW 283,3.7,Detection,Ramp,Auto,36.04,60,6,5,OFF,1.2,0.1,0
316,2024-06-24 19:49:00,CCD,AMN,POST,17,I,DW 283,4.9,Detection,Ramp,Auto,48.35,60,6,5,OFF,1.2,0.1,0
317,2024-06-24 19:49:00,CCD,AMN,POST,17,I,DW 283,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
318,2024-06-24 19:49:00,CCD,AMN,POST,17,I,DW 283,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
319,2024-06-24 19:50:00,CCD,AMN,POST,17,I,DW 283,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
320,2024-06-24 19:50:00,CCD,AMN,POST,17,C,DW 283,4.4,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
321,2024-06-24 19:50:00,CCD,AMN,POST,17,C,DW 283,4.6,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
322,2024-06-24 19:51:00,CCD,AMN,POST,17,I,DW 283,1.5,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
324,2024-06-24 19:51:00,CCD,AMN,POST,17,I,DW 283,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
325,2024-06-24 19:51:00,CCD,AMN,POST,17,I,DW 283,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
326,2024-06-24 19:52:00,CCD,AMN,POST,17,I,DW 283,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
327,2024-06-24 19:52:00,CCD,AMN,POST,17,C,DW 283,3.3,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
328,2024-06-24 19:52:00,CCD,AMN,POST,17,I,DW 283,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
